epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
33,1641.18,0.52092,0.55418,0.907,0.84771,0.8161,0.88111,0.7916,0.48023,0.65228,0.92766,0.008944,0.008944,0.008944
34,1690.44,0.51976,0.55103,0.90993,0.86289,0.84117,0.89608,0.80627,0.47967,0.6366,0.92411,0.008911,0.008911,0.008911
35,1739.64,0.51396,0.54278,0.90716,0.88876,0.81379,0.89572,0.79889,0.50735,0.68853,0.93674,0.008878,0.008878,0.008878
36,1788.95,0.50661,0.53331,0.90524,0.86657,0.81467,0.89107,0.80501,0.46361,0.65707,0.91799,0.008845,0.008845,0.008845
37,1837.87,0.50539,0.53039,0.90389,0.86386,0.85785,0.89821,0.81994,0.43492,0.63793,0.91573,0.008812,0.008812,0.008812
38,1886.92,0.50393,0.52042,0.9011,0.83903,0.84487,0.89533,0.82688,0.42841,0.74989,0.91776,0.008779,0.008779,0.008779
39,1935.71,0.49781,0.51861,0.89885,0.84903,0.87209,0.91045,0.8199,0.47387,0.60648,0.92534,0.008746,0.008746,0.008746
40,1984.7,0.50421,0.50861,0.90009,0.89452,0.85136,0.89895,0.81821,0.45027,0.60746,0.91442,0.008713,0.008713,0.008713
41,2033.78,0.49997,0.51828,0.90188,0.86941,0.84724,0.90643,0.83908,0.40419,0.63726,0.9067,0.00868,0.00868,0.00868
42,2082.89,0.49392,0.50801,0.89934,0.89724,0.82945,0.90078,0.83353,0.41764,0.61942,0.90295,0.008647,0.008647,0.008647
43,2132.04,0.49225,0.50883,0.898,0.89658,0.84761,0.9125,0.8404,0.41477,0.60534,0.8985,0.008614,0.008614,0.008614
44,2180.84,0.48506,0.48595,0.89055,0.89897,0.85347,0.91645,0.84655,0.40944,0.55288,0.90676,0.008581,0.008581,0.008581
45,2230.02,0.48735,0.49172,0.89381,0.87801,0.85093,0.90378,0.82206,0.46461,0.59603,0.9223,0.008548,0.008548,0.008548
46,2278.83,0.49086,0.49781,0.89554,0.88163,0.85216,0.89691,0.83033,0.40863,0.63636,0.90148,0.008515,0.008515,0.008515
47,2327.81,0.48359,0.48752,0.8957,0.90396,0.84878,0.90879,0.82799,0.4574,0.61112,0.90803,0.008482,0.008482,0.008482
48,2376.46,0.48239,0.48592,0.8948,0.91082,0.85237,0.90854,0.84097,0.40906,0.6105,0.89778,0.008449,0.008449,0.008449
49,2425.29,0.4798,0.4775,0.89146,0.8687,0.87523,0.91273,0.83896,0.4323,0.59888,0.90783,0.008416,0.008416,0.008416
50,2474.56,0.47591,0.48256,0.88998,0.90249,0.87105,0.91082,0.83661,0.41656,0.56538,0.90123,0.008383,0.008383,0.008383
51,2523.35,0.47552,0.48135,0.88925,0.87442,0.86947,0.9117,0.83812,0.43645,0.5786,0.91058,0.00835,0.00835,0.00835
52,2572.6,0.47192,0.46818,0.88823,0.87382,0.89647,0.92426,0.85986,0.38179,0.54905,0.89447,0.008317,0.008317,0.008317
53,2621.93,0.47674,0.48039,0.89295,0.89879,0.86518,0.91179,0.84809,0.38967,0.56549,0.88906,0.008284,0.008284,0.008284
54,2670.79,0.47432,0.46982,0.88793,0.87329,0.8911,0.9153,0.84802,0.4085,0.55667,0.89412,0.008251,0.008251,0.008251
55,2719.96,0.47219,0.46351,0.88966,0.90019,0.85216,0.91868,0.85019,0.41317,0.57539,0.8971,0.008218,0.008218,0.008218
56,2769.06,0.46539,0.45559,0.88377,0.91197,0.85935,0.91727,0.851,0.39797,0.58757,0.88869,0.008185,0.008185,0.008185
57,2818.14,0.46218,0.44817,0.8857,0.91436,0.87319,0.92221,0.84272,0.45662,0.55531,0.90298,0.008152,0.008152,0.008152
58,2867.01,0.46556,0.46246,0.88555,0.91534,0.87414,0.92203,0.85771,0.38785,0.56186,0.88322,0.008119,0.008119,0.008119
59,2916.06,0.46279,0.46047,0.88678,0.91472,0.87516,0.91932,0.86013,0.38175,0.55798,0.88399,0.008086,0.008086,0.008086
60,2964.98,0.4581,0.44486,0.88114,0.91415,0.8769,0.91765,0.85366,0.39788,0.56206,0.89279,0.008053,0.008053,0.008053
61,3014.22,0.45976,0.44282,0.8822,0.91104,0.86849,0.91422,0.85515,0.38376,0.5726,0.88731,0.00802,0.00802,0.00802
62,3063.55,0.45948,0.45179,0.88352,0.90464,0.87782,0.9167,0.85577,0.38275,0.58192,0.88827,0.007987,0.007987,0.007987
63,3112.56,0.45808,0.44384,0.88253,0.87648,0.90517,0.92371,0.86449,0.38913,0.55529,0.88984,0.007954,0.007954,0.007954
64,3161.48,0.45413,0.44691,0.88108,0.91346,0.88996,0.92636,0.84789,0.44489,0.52342,0.90489,0.007921,0.007921,0.007921
65,3210.34,0.45559,0.43169,0.88048,0.91099,0.87934,0.92357,0.86068,0.39019,0.56997,0.88755,0.007888,0.007888,0.007888
66,3259.7,0.45902,0.44255,0.88184,0.91979,0.87623,0.92136,0.85933,0.4111,0.57607,0.89457,0.007855,0.007855,0.007855
67,3309.1,0.45626,0.43868,0.88014,0.92304,0.88076,0.92251,0.86363,0.39582,0.55764,0.89008,0.007822,0.007822,0.007822
68,3358.2,0.44911,0.43438,0.87835,0.91178,0.87521,0.91971,0.8603,0.38,0.53648,0.8807,0.007789,0.007789,0.007789
69,3407.15,0.45322,0.43356,0.88013,0.90545,0.88155,0.91704,0.8609,0.36555,0.57951,0.87901,0.007756,0.007756,0.007756
70,3456.18,0.44774,0.43076,0.87809,0.91799,0.87363,0.91758,0.85486,0.39741,0.55862,0.89221,0.007723,0.007723,0.007723
71,3505.2,0.44451,0.43216,0.87839,0.90905,0.89611,0.92316,0.86746,0.38118,0.54563,0.88596,0.00769,0.00769,0.00769
72,3554.11,0.44453,0.42415,0.87825,0.92036,0.87967,0.9329,0.88056,0.35921,0.50882,0.87732,0.007657,0.007657,0.007657
73,3603,0.45094,0.42815,0.88016,0.92845,0.87639,0.92398,0.87023,0.37061,0.54552,0.8813,0.007624,0.007624,0.007624
74,3651.9,0.44428,0.42298,0.8751,0.92551,0.88519,0.92584,0.8691,0.38325,0.53884,0.88698,0.007591,0.007591,0.007591
75,3700.7,0.44321,0.42558,0.87628,0.89682,0.90429,0.93032,0.87902,0.36231,0.52048,0.88762,0.007558,0.007558,0.007558
76,3749.72,0.43875,0.41614,0.87514,0.89129,0.91419,0.92972,0.87436,0.37282,0.5464,0.89006,0.007525,0.007525,0.007525
77,3798.42,0.43936,0.42164,0.87565,0.91473,0.88419,0.92706,0.87297,0.3644,0.55096,0.88468,0.007492,0.007492,0.007492
78,3847.32,0.44068,0.41356,0.87269,0.91219,0.89438,0.92796,0.87432,0.37198,0.53339,0.89406,0.007459,0.007459,0.007459
79,3896.28,0.43611,0.41527,0.87277,0.91548,0.89039,0.92566,0.87555,0.35753,0.5439,0.88539,0.007426,0.007426,0.007426
80,3945.23,0.44041,0.4117,0.87425,0.9185,0.88781,0.92971,0.87871,0.35664,0.52363,0.88161,0.007393,0.007393,0.007393
81,3994.06,0.4381,0.40826,0.87373,0.90055,0.8961,0.92919,0.8777,0.35863,0.51967,0.87665,0.00736,0.00736,0.00736
82,4043.16,0.43808,0.41388,0.87398,0.90998,0.89011,0.92561,0.87276,0.36149,0.55795,0.88187,0.007327,0.007327,0.007327
83,4092.38,0.4383,0.41058,0.87464,0.91487,0.89332,0.93387,0.87599,0.37616,0.54005,0.88535,0.007294,0.007294,0.007294
84,4141.72,0.44272,0.40883,0.87526,0.92024,0.89569,0.93475,0.88019,0.35984,0.54146,0.88105,0.007261,0.007261,0.007261
85,4190.95,0.4396,0.40866,0.87426,0.9115,0.90216,0.93245,0.88279,0.35658,0.52125,0.87862,0.007228,0.007228,0.007228
86,4240.12,0.43728,0.40916,0.87173,0.91189,0.9053,0.9372,0.88209,0.37028,0.51049,0.8833,0.007195,0.007195,0.007195
87,4289.26,0.43448,0.40696,0.87264,0.92324,0.89406,0.93033,0.87826,0.36503,0.5402,0.87927,0.007162,0.007162,0.007162
88,4338.09,0.4331,0.40145,0.87279,0.91964,0.90243,0.93002,0.88148,0.34748,0.52016,0.87316,0.007129,0.007129,0.007129
89,4387.17,0.43014,0.39813,0.86982,0.92237,0.89452,0.92934,0.88305,0.34237,0.51952,0.8733,0.007096,0.007096,0.007096
90,4436.3,0.4309,0.40107,0.87062,0.92647,0.89149,0.92523,0.87942,0.344,0.53034,0.87504,0.007063,0.007063,0.007063
91,4485.4,0.43115,0.39251,0.87039,0.91691,0.90179,0.92457,0.87679,0.35383,0.52873,0.88035,0.00703,0.00703,0.00703
92,4534.48,0.43083,0.39764,0.86982,0.90877,0.90659,0.92936,0.87851,0.35907,0.52984,0.88663,0.006997,0.006997,0.006997
93,4583.45,0.42573,0.39362,0.86711,0.91386,0.90617,0.92971,0.88131,0.35198,0.5435,0.88288,0.006964,0.006964,0.006964
94,4632.26,0.43126,0.39268,0.87132,0.92268,0.89824,0.93042,0.88288,0.35226,0.56942,0.88041,0.006931,0.006931,0.006931
95,4681.21,0.42651,0.39146,0.86884,0.91933,0.90155,0.93404,0.88851,0.34811,0.54972,0.87576,0.006898,0.006898,0.006898
96,4730.2,0.42444,0.38257,0.86848,0.92734,0.89948,0.93885,0.89097,0.34984,0.53317,0.87825,0.006865,0.006865,0.006865
97,4779.3,0.42298,0.3877,0.86812,0.91342,0.90924,0.94011,0.89159,0.34932,0.52651,0.87707,0.006832,0.006832,0.006832
98,4828.6,0.42183,0.38407,0.8665,0.91911,0.90383,0.93987,0.89362,0.33906,0.52368,0.8733,0.006799,0.006799,0.006799
99,4877.47,0.42671,0.39005,0.87249,0.92228,0.90187,0.93825,0.89173,0.34055,0.52943,0.8744,0.006766,0.006766,0.006766
100,4926.54,0.42311,0.38285,0.86926,0.92013,0.91019,0.93191,0.88697,0.34278,0.54082,0.87381,0.006733,0.006733,0.006733
101,4975.79,0.4251,0.38435,0.86879,0.92726,0.90135,0.93288,0.88719,0.34201,0.53501,0.87327,0.0067,0.0067,0.0067
102,5024.81,0.42106,0.38384,0.86637,0.92826,0.90413,0.93176,0.8873,0.33404,0.53524,0.87014,0.006667,0.006667,0.006667
103,5073.65,0.41879,0.3798,0.86608,0.92095,0.90681,0.93199,0.88695,0.33531,0.53654,0.86988,0.006634,0.006634,0.006634
104,5122.76,0.42011,0.37793,0.86457,0.92405,0.90554,0.93273,0.88538,0.33793,0.54654,0.87115,0.006601,0.006601,0.006601
105,5171.62,0.41969,0.38484,0.86609,0.92223,0.90602,0.93356,0.88923,0.33559,0.53681,0.86913,0.006568,0.006568,0.006568
106,5220.66,0.41763,0.37757,0.86636,0.91904,0.90791,0.93512,0.8889,0.33677,0.53761,0.87023,0.006535,0.006535,0.006535
107,5269.56,0.41733,0.37507,0.86348,0.92001,0.904,0.9323,0.88834,0.33262,0.54361,0.87263,0.006502,0.006502,0.006502
108,5318.35,0.41364,0.37476,0.86354,0.92099,0.90317,0.93145,0.88682,0.33168,0.54486,0.87273,0.006469,0.006469,0.006469
109,5367.18,0.42152,0.3742,0.86642,0.92023,0.90467,0.93163,0.88668,0.32586,0.54332,0.86962,0.006436,0.006436,0.006436
110,5416,0.41826,0.37768,0.86478,0.9238,0.90526,0.93268,0.88794,0.32326,0.54544,0.86653,0.006403,0.006403,0.006403
111,5464.8,0.41874,0.38081,0.86597,0.916,0.91088,0.93307,0.8905,0.32038,0.54342,0.86454,0.00637,0.00637,0.00637
112,5513.77,0.41452,0.37123,0.86162,0.9169,0.91039,0.93369,0.89013,0.32034,0.53466,0.86383,0.006337,0.006337,0.006337
113,5562.65,0.41324,0.37092,0.86489,0.91368,0.91228,0.93498,0.89086,0.31879,0.53062,0.86168,0.006304,0.006304,0.006304
114,5611.59,0.41279,0.37505,0.86371,0.9122,0.91658,0.93395,0.89102,0.31941,0.53181,0.86031,0.006271,0.006271,0.006271
115,5660.62,0.41556,0.3767,0.86744,0.91093,0.91603,0.93315,0.8914,0.31877,0.52917,0.86089,0.006238,0.006238,0.006238
116,5709.59,0.41263,0.36542,0.86125,0.91253,0.91497,0.93297,0.89078,0.31799,0.53149,0.86099,0.006205,0.006205,0.006205
117,5758.65,0.41607,0.36784,0.86428,0.91354,0.91314,0.93352,0.89025,0.31728,0.5294,0.86064,0.006172,0.006172,0.006172
118,5807.58,0.40718,0.36175,0.86124,0.91826,0.91384,0.93299,0.88994,0.31886,0.52649,0.86096,0.006139,0.006139,0.006139
119,5856.6,0.41106,0.37374,0.86354,0.91629,0.91448,0.93367,0.88943,0.31964,0.53083,0.86118,0.006106,0.006106,0.006106
120,5905.48,0.41002,0.36041,0.8612,0.91633,0.91791,0.9345,0.89088,0.31874,0.52783,0.86185,0.006073,0.006073,0.006073
121,5954.33,0.40585,0.35979,0.86038,0.91932,0.91606,0.9364,0.89197,0.31424,0.52626,0.86038,0.00604,0.00604,0.00604
122,6003.11,0.4089,0.36397,0.86291,0.91853,0.91187,0.93728,0.89322,0.31261,0.52504,0.85946,0.006007,0.006007,0.006007
123,6052.01,0.3996,0.34771,0.85714,0.91986,0.91076,0.93781,0.89356,0.31374,0.52243,0.85956,0.005974,0.005974,0.005974
124,6101.1,0.40277,0.3524,0.8572,0.91932,0.91109,0.93726,0.89343,0.31503,0.52565,0.85993,0.005941,0.005941,0.005941
125,6149.84,0.40668,0.35903,0.86,0.92139,0.91005,0.93655,0.89273,0.31516,0.52945,0.85931,0.005908,0.005908,0.005908
126,6198.65,0.40606,0.36029,0.85961,0.91922,0.9109,0.93767,0.89487,0.3139,0.52656,0.8589,0.005875,0.005875,0.005875
127,6247.76,0.40653,0.35921,0.86085,0.9188,0.91014,0.93703,0.89425,0.31317,0.53064,0.85904,0.005842,0.005842,0.005842
128,6296.77,0.40608,0.36014,0.85848,0.91907,0.90966,0.93732,0.8938,0.31397,0.53085,0.85956,0.005809,0.005809,0.005809
129,6345.52,0.40156,0.35499,0.85819,0.91898,0.91097,0.93771,0.89438,0.31399,0.53226,0.85965,0.005776,0.005776,0.005776
130,6394.62,0.40607,0.35784,0.86118,0.91934,0.91426,0.93872,0.89538,0.3133,0.53004,0.86,0.005743,0.005743,0.005743
131,6443.85,0.40181,0.35462,0.85698,0.92005,0.91451,0.94011,0.89724,0.31331,0.52755,0.86043,0.00571,0.00571,0.00571
132,6492.92,0.40398,0.35188,0.85871,0.92089,0.91449,0.94064,0.89785,0.31408,0.52929,0.85972,0.005677,0.005677,0.005677
133,6541.82,0.40214,0.35194,0.85921,0.9215,0.91416,0.94052,0.89774,0.31402,0.53125,0.85973,0.005644,0.005644,0.005644
134,6590.92,0.40075,0.34653,0.85639,0.91942,0.91794,0.94147,0.89973,0.31529,0.5291,0.85983,0.005611,0.005611,0.005611
135,6639.87,0.40231,0.34908,0.85933,0.91831,0.91926,0.9413,0.90005,0.31343,0.52946,0.85953,0.005578,0.005578,0.005578
136,6688.9,0.39756,0.34606,0.85614,0.91882,0.91955,0.94106,0.90015,0.3133,0.52772,0.85924,0.005545,0.005545,0.005545
137,6738.23,0.39527,0.33933,0.85527,0.91799,0.92015,0.94069,0.89992,0.31328,0.52703,0.85934,0.005512,0.005512,0.005512
138,6787.41,0.39991,0.34652,0.85732,0.91701,0.92068,0.94018,0.89965,0.31323,0.52465,0.85925,0.005479,0.005479,0.005479
139,6836.15,0.39494,0.34397,0.85527,0.91827,0.92046,0.94012,0.8993,0.31313,0.52559,0.85873,0.005446,0.005446,0.005446
140,6885.38,0.39855,0.33671,0.8568,0.91544,0.92312,0.9389,0.89818,0.3135,0.52585,0.85898,0.005413,0.005413,0.005413
141,6934.34,0.39615,0.33864,0.85535,0.91626,0.92279,0.93898,0.89811,0.31321,0.52597,0.85844,0.00538,0.00538,0.00538
142,6983.24,0.40028,0.34248,0.85825,0.91652,0.92267,0.93867,0.89834,0.31236,0.52611,0.8581,0.005347,0.005347,0.005347
143,7032.2,0.3994,0.34435,0.85524,0.91682,0.92193,0.9399,0.89933,0.31171,0.52397,0.85789,0.005314,0.005314,0.005314
144,7080.85,0.39672,0.34282,0.85591,0.91754,0.92228,0.93916,0.89844,0.3105,0.52348,0.8572,0.005281,0.005281,0.005281
145,7130.05,0.39922,0.34405,0.85866,0.91707,0.92296,0.93934,0.90036,0.31005,0.52382,0.85695,0.005248,0.005248,0.005248
146,7178.87,0.39718,0.33778,0.85744,0.91731,0.92247,0.93907,0.89968,0.3091,0.52504,0.85615,0.005215,0.005215,0.005215
147,7227.75,0.39635,0.33999,0.85678,0.91835,0.9218,0.93974,0.90084,0.30834,0.52425,0.85555,0.005182,0.005182,0.005182
148,7276.71,0.39417,0.33532,0.856,0.91746,0.92373,0.93961,0.90111,0.30789,0.52552,0.85502,0.005149,0.005149,0.005149
149,7325.6,0.39589,0.33679,0.8542,0.91605,0.92502,0.93912,0.90118,0.30756,0.52678,0.85493,0.005116,0.005116,0.005116
150,7374.53,0.39337,0.3366,0.85568,0.91706,0.92414,0.93924,0.90092,0.30757,0.52724,0.85476,0.005083,0.005083,0.005083
151,7423.65,0.39138,0.34029,0.85313,0.91711,0.924,0.93976,0.90162,0.30733,0.52932,0.85465,0.00505,0.00505,0.00505
152,7472.71,0.39192,0.33524,0.85346,0.91777,0.92266,0.93943,0.90144,0.30727,0.53051,0.8546,0.005017,0.005017,0.005017
153,7521.56,0.39076,0.32972,0.8528,0.91687,0.92381,0.93901,0.90069,0.3069,0.53183,0.85435,0.004984,0.004984,0.004984
154,7570.4,0.38891,0.33219,0.85249,0.9163,0.92369,0.93918,0.9019,0.30643,0.53193,0.8541,0.004951,0.004951,0.004951
155,7619.31,0.38932,0.33517,0.85374,0.91683,0.92443,0.93849,0.90143,0.30677,0.5321,0.85411,0.004918,0.004918,0.004918
156,7668.56,0.38612,0.33319,0.85364,0.91654,0.92588,0.93889,0.90229,0.30712,0.53106,0.85414,0.004885,0.004885,0.004885
157,7717.45,0.38893,0.33225,0.85083,0.91795,0.92564,0.93856,0.90158,0.30709,0.53292,0.85392,0.004852,0.004852,0.004852
158,7766.54,0.38894,0.32759,0.85016,0.9193,0.92559,0.93819,0.90136,0.30699,0.53381,0.8537,0.004819,0.004819,0.004819
159,7815.26,0.38778,0.32727,0.84968,0.91928,0.92599,0.9373,0.89977,0.30659,0.53372,0.8535,0.004786,0.004786,0.004786
160,7864.12,0.38573,0.33006,0.85043,0.91936,0.92602,0.93795,0.90003,0.3065,0.53202,0.85355,0.004753,0.004753,0.004753
161,7913.02,0.38848,0.32438,0.85218,0.92014,0.92659,0.93789,0.89997,0.3063,0.5324,0.85343,0.00472,0.00472,0.00472
162,7961.89,0.3837,0.32993,0.8533,0.92089,0.92567,0.93793,0.90013,0.30604,0.53117,0.85345,0.004687,0.004687,0.004687
163,8010.73,0.38483,0.32389,0.85258,0.92051,0.92754,0.9382,0.90055,0.30603,0.53028,0.85337,0.004654,0.004654,0.004654
164,8059.6,0.38329,0.32798,0.85115,0.92167,0.92714,0.93754,0.89959,0.30591,0.52932,0.85325,0.004621,0.004621,0.004621
165,8108.34,0.38914,0.32739,0.85131,0.92416,0.92618,0.93841,0.9019,0.30549,0.52855,0.85345,0.004588,0.004588,0.004588
166,8157.67,0.38471,0.32231,0.8495,0.92449,0.92573,0.93891,0.90198,0.30544,0.52856,0.85351,0.004555,0.004555,0.004555
167,8206.7,0.38429,0.32235,0.85274,0.92418,0.92593,0.939,0.90187,0.30495,0.5279,0.85304,0.004522,0.004522,0.004522
168,8255.68,0.38417,0.32357,0.8504,0.92399,0.92684,0.93904,0.90195,0.30502,0.52703,0.85305,0.004489,0.004489,0.004489
169,8304.78,0.38135,0.31614,0.8521,0.92482,0.92663,0.9397,0.90242,0.30531,0.52715,0.8532,0.004456,0.004456,0.004456
170,8354,0.38185,0.3206,0.8541,0.92341,0.92762,0.94037,0.90333,0.30537,0.52736,0.8531,0.004423,0.004423,0.004423
171,8402.98,0.38005,0.31568,0.85054,0.92314,0.92786,0.93999,0.90259,0.30544,0.52622,0.85309,0.00439,0.00439,0.00439
172,8451.95,0.38275,0.32097,0.85119,0.92402,0.92768,0.94032,0.90303,0.30519,0.52579,0.85306,0.004357,0.004357,0.004357
173,8501.07,0.38077,0.31929,0.84977,0.92428,0.92598,0.93986,0.90295,0.30522,0.52508,0.85294,0.004324,0.004324,0.004324
174,8550.08,0.37793,0.31798,0.84968,0.92354,0.9277,0.93954,0.9024,0.30508,0.52442,0.85275,0.004291,0.004291,0.004291
175,8598.98,0.38334,0.32107,0.85143,0.92447,0.92803,0.93973,0.90306,0.3048,0.52464,0.85259,0.004258,0.004258,0.004258
176,8648.23,0.37964,0.31662,0.85416,0.92505,0.92743,0.93953,0.90312,0.30472,0.5247,0.85235,0.004225,0.004225,0.004225
177,8697.32,0.38317,0.319,0.85219,0.92433,0.92744,0.93974,0.90318,0.30435,0.52417,0.85222,0.004192,0.004192,0.004192
178,8746.21,0.37892,0.31701,0.84977,0.92469,0.92785,0.94005,0.90403,0.30418,0.52391,0.85209,0.004159,0.004159,0.004159
179,8795.4,0.38269,0.31856,0.85223,0.92452,0.92792,0.94006,0.90376,0.30436,0.52367,0.85204,0.004126,0.004126,0.004126
180,8844.25,0.37859,0.31197,0.84974,0.9257,0.92592,0.9397,0.90289,0.30435,0.52329,0.85204,0.004093,0.004093,0.004093
181,8893.34,0.38027,0.31315,0.84888,0.92539,0.92609,0.93863,0.90158,0.30448,0.52392,0.85196,0.00406,0.00406,0.00406
182,8942.39,0.37567,0.31047,0.84712,0.92664,0.92571,0.93824,0.90109,0.30468,0.52268,0.85203,0.004027,0.004027,0.004027
183,8991.34,0.37691,0.30943,0.84901,0.9267,0.92505,0.93909,0.90214,0.3044,0.52189,0.85196,0.003994,0.003994,0.003994
184,9040.26,0.37618,0.31131,0.84746,0.9256,0.92661,0.94008,0.90318,0.30422,0.52078,0.85179,0.003961,0.003961,0.003961
185,9089.34,0.37769,0.31453,0.85203,0.92684,0.92502,0.93968,0.9028,0.30413,0.52029,0.85173,0.003928,0.003928,0.003928
186,9138.68,0.37618,0.3065,0.84879,0.92736,0.92479,0.94006,0.90308,0.304,0.5202,0.85166,0.003895,0.003895,0.003895
187,9187.82,0.37545,0.3096,0.84717,0.92775,0.92426,0.94004,0.90345,0.30393,0.51974,0.85155,0.003862,0.003862,0.003862
188,9236.71,0.37208,0.30629,0.84704,0.92802,0.92392,0.94041,0.90363,0.30376,0.51958,0.85149,0.003829,0.003829,0.003829
189,9285.61,0.37169,0.30919,0.84762,0.92792,0.92396,0.9402,0.90376,0.30362,0.51961,0.85138,0.003796,0.003796,0.003796
190,9334.51,0.37328,0.30984,0.84712,0.92847,0.92352,0.93981,0.90337,0.30303,0.5193,0.85109,0.003763,0.003763,0.003763
191,9383.83,0.36985,0.30132,0.84592,0.92874,0.92383,0.94052,0.90382,0.30252,0.51862,0.85082,0.00373,0.00373,0.00373
