epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,1103.38,0.92964,1.24203,1.1765,0.71999,0.63515,0.69176,0.57414,0.73636,1.16015,1.09012,0.0093565,0.0093565,0.0093565
15,1180.09,0.90499,1.19983,1.16766,0.77986,0.65533,0.74117,0.58885,0.85538,1.00717,1.13574,0.009307,0.009307,0.009307
16,1256.84,0.8907,1.1599,1.1507,0.77139,0.67453,0.74827,0.62215,0.74693,1.14461,1.07809,0.0092575,0.0092575,0.0092575
17,1333.53,0.87173,1.12046,1.14583,0.73625,0.72103,0.77214,0.65119,0.66702,0.91665,1.02943,0.009208,0.009208,0.009208
18,1410.06,0.85995,1.0992,1.13743,0.7725,0.69684,0.75825,0.63021,0.73879,0.9316,1.07576,0.0091585,0.0091585,0.0091585
19,1487.04,0.84205,1.06646,1.12279,0.73284,0.71854,0.76992,0.64604,0.67964,0.88858,1.04351,0.009109,0.009109,0.009109
20,1564.09,0.84029,1.05046,1.12041,0.7732,0.72117,0.77908,0.64217,0.72459,0.89867,1.06013,0.0090595,0.0090595,0.0090595
21,1640.39,0.81749,1.01818,1.1047,0.74855,0.67685,0.75458,0.6314,0.69791,0.97442,1.05465,0.00901,0.00901,0.00901
22,1717.2,0.80129,0.9923,1.09446,0.77207,0.75355,0.7962,0.67017,0.67259,0.83376,1.03581,0.0089605,0.0089605,0.0089605
23,1793.83,0.79154,0.96288,1.0888,0.79025,0.73154,0.79639,0.67803,0.62675,0.84309,1.01102,0.008911,0.008911,0.008911
24,1870.97,0.78733,0.95786,1.08372,0.81361,0.7234,0.81094,0.69139,0.61375,0.79561,0.99526,0.0088615,0.0088615,0.0088615
25,1948.26,0.77589,0.94103,1.07845,0.80463,0.75176,0.82496,0.69875,0.64284,0.7644,1.01188,0.008812,0.008812,0.008812
26,2025.47,0.77067,0.92113,1.07849,0.78612,0.78393,0.82573,0.69154,0.67032,0.71522,1.01867,0.0087625,0.0087625,0.0087625
27,2102.77,0.76606,0.91909,1.07011,0.7872,0.76041,0.82646,0.69684,0.65654,0.76094,1.00929,0.008713,0.008713,0.008713
28,2180.43,0.75306,0.8987,1.06694,0.78777,0.78548,0.83759,0.71896,0.56876,0.70204,0.9732,0.0086635,0.0086635,0.0086635
29,2257.6,0.74791,0.88061,1.0671,0.80498,0.76596,0.84294,0.72499,0.60437,0.70416,0.98543,0.008614,0.008614,0.008614
30,2334.7,0.74223,0.87209,1.05976,0.8218,0.78834,0.84486,0.72072,0.60934,0.69491,0.99109,0.0085645,0.0085645,0.0085645
31,2411.82,0.74054,0.86924,1.05374,0.8357,0.74863,0.84126,0.72729,0.57171,0.6936,0.97465,0.008515,0.008515,0.008515
32,2488.69,0.73218,0.84701,1.05174,0.8241,0.77091,0.84409,0.73614,0.54533,0.6738,0.96366,0.0084655,0.0084655,0.0084655
33,2565.57,0.72743,0.8458,1.05265,0.83285,0.76504,0.85476,0.74972,0.53552,0.66862,0.95602,0.008416,0.008416,0.008416
34,2642.5,0.72209,0.81786,1.04142,0.83743,0.77005,0.84924,0.7535,0.5033,0.64033,0.9442,0.0083665,0.0083665,0.0083665
35,2719.55,0.70915,0.81859,1.03818,0.81619,0.79007,0.85115,0.75333,0.50546,0.6619,0.9405,0.008317,0.008317,0.008317
36,2796.88,0.70143,0.81636,1.04054,0.81589,0.77417,0.85303,0.74617,0.52798,0.64398,0.95136,0.0082675,0.0082675,0.0082675
37,2874.07,0.70777,0.80185,1.03632,0.82097,0.80654,0.85722,0.7473,0.55012,0.62113,0.95674,0.008218,0.008218,0.008218
38,2951.12,0.69857,0.78291,1.03508,0.84189,0.8023,0.86297,0.7614,0.51257,0.59431,0.93901,0.0081685,0.0081685,0.0081685
39,3028.04,0.695,0.77579,1.02827,0.83251,0.7884,0.85888,0.75577,0.52146,0.60936,0.94103,0.008119,0.008119,0.008119
40,3105.34,0.68533,0.77308,1.02474,0.81763,0.80908,0.86658,0.76955,0.4943,0.58831,0.93127,0.0080695,0.0080695,0.0080695
41,3182.45,0.68306,0.7565,1.02431,0.8679,0.79006,0.86738,0.77249,0.49129,0.58571,0.93295,0.00802,0.00802,0.00802
42,3259.82,0.68337,0.76114,1.02393,0.87685,0.78646,0.86973,0.77339,0.49391,0.58924,0.93061,0.0079705,0.0079705,0.0079705
43,3337.16,0.67722,0.74815,1.01852,0.89372,0.77689,0.87169,0.77549,0.48734,0.59001,0.93135,0.007921,0.007921,0.007921
44,3413.97,0.67307,0.7315,1.01342,0.8344,0.80311,0.87107,0.77339,0.49132,0.58251,0.93099,0.0078715,0.0078715,0.0078715
45,3490.58,0.67297,0.73017,1.02109,0.82892,0.82282,0.87462,0.77806,0.48687,0.56372,0.92973,0.007822,0.007822,0.007822
46,3568.7,0.6662,0.72966,1.00955,0.87588,0.7925,0.87581,0.77938,0.48792,0.56578,0.92841,0.0077725,0.0077725,0.0077725
47,3645.73,0.66723,0.72925,1.0119,0.84764,0.81584,0.87917,0.78455,0.48207,0.55727,0.92519,0.007723,0.007723,0.007723
48,3723.3,0.6502,0.70963,1.00228,0.88942,0.79176,0.88221,0.78589,0.4922,0.55671,0.92864,0.0076735,0.0076735,0.0076735
49,3800.5,0.6556,0.70097,1.00569,0.86061,0.81135,0.8833,0.78833,0.48228,0.55389,0.92437,0.007624,0.007624,0.007624
50,3877.42,0.65486,0.70645,1.00694,0.88995,0.79632,0.88361,0.79394,0.46742,0.54861,0.92001,0.0075745,0.0075745,0.0075745
51,3954.5,0.65036,0.69626,1.00242,0.88033,0.80797,0.88594,0.79353,0.47746,0.54792,0.92088,0.007525,0.007525,0.007525
52,4031.27,0.64365,0.69198,0.99955,0.90232,0.79706,0.88746,0.79776,0.47187,0.543,0.91829,0.0074755,0.0074755,0.0074755
53,4108.11,0.64353,0.68562,1.00142,0.87248,0.81234,0.88694,0.80039,0.46554,0.53063,0.91486,0.007426,0.007426,0.007426
54,4185.13,0.64517,0.67901,1,0.8676,0.81465,0.88573,0.80049,0.46878,0.52612,0.91851,0.0073765,0.0073765,0.0073765
55,4262.74,0.63354,0.66099,0.99529,0.87783,0.81186,0.88631,0.8012,0.46632,0.5257,0.91877,0.007327,0.007327,0.007327
56,4339.79,0.63647,0.67224,0.9949,0.86464,0.81836,0.88496,0.80098,0.46225,0.52468,0.91652,0.0072775,0.0072775,0.0072775
57,4417.1,0.62843,0.66183,0.99173,0.87836,0.8101,0.88673,0.80289,0.46057,0.52292,0.9155,0.007228,0.007228,0.007228
58,4493.8,0.63041,0.65528,0.99178,0.88099,0.80996,0.88953,0.80635,0.45528,0.52175,0.91237,0.0071785,0.0071785,0.0071785
59,4570.79,0.62449,0.65533,0.98675,0.88251,0.81506,0.89287,0.80957,0.45257,0.51545,0.90978,0.007129,0.007129,0.007129
60,4648.87,0.62487,0.64454,0.99035,0.88389,0.81306,0.89226,0.81017,0.44437,0.50787,0.90694,0.0070795,0.0070795,0.0070795
61,4726.47,0.6207,0.64873,0.98608,0.88997,0.81357,0.8935,0.80968,0.44786,0.50545,0.90874,0.00703,0.00703,0.00703
62,4803.14,0.61956,0.64496,0.98707,0.87265,0.8231,0.89294,0.81095,0.44653,0.5031,0.90853,0.0069805,0.0069805,0.0069805
63,4879.83,0.61807,0.63932,0.98126,0.88045,0.8173,0.89302,0.81206,0.4465,0.50308,0.90853,0.006931,0.006931,0.006931
64,4956.71,0.61886,0.63216,0.98152,0.87003,0.81753,0.89263,0.81086,0.44806,0.50693,0.9069,0.0068815,0.0068815,0.0068815
65,5033.41,0.61717,0.64056,0.98472,0.85211,0.83019,0.89292,0.81124,0.44845,0.50598,0.90631,0.006832,0.006832,0.006832
66,5109.99,0.6128,0.63515,0.98017,0.8609,0.82704,0.89344,0.81279,0.44743,0.50243,0.90489,0.0067825,0.0067825,0.0067825
67,5186.65,0.61143,0.62815,0.98176,0.85216,0.83528,0.89435,0.81378,0.44523,0.49851,0.9042,0.006733,0.006733,0.006733
68,5263.53,0.61826,0.63446,0.98444,0.8562,0.83597,0.89616,0.81586,0.44305,0.49275,0.90304,0.0066835,0.0066835,0.0066835
69,5340.45,0.59908,0.60896,0.97807,0.85689,0.83689,0.89698,0.81584,0.44144,0.49262,0.90231,0.006634,0.006634,0.006634
70,5417.33,0.60459,0.61031,0.97866,0.85595,0.83918,0.89763,0.81702,0.44239,0.49261,0.90231,0.0065845,0.0065845,0.0065845
71,5494.54,0.599,0.6082,0.97285,0.85393,0.84387,0.89784,0.81785,0.44148,0.49184,0.90212,0.006535,0.006535,0.006535
72,5571.52,0.60304,0.61017,0.97469,0.85191,0.84618,0.89784,0.81742,0.44302,0.49274,0.90244,0.0064855,0.0064855,0.0064855
73,5648.45,0.59208,0.5952,0.9673,0.8539,0.84459,0.89736,0.81761,0.44122,0.49281,0.90192,0.006436,0.006436,0.006436
74,5725.65,0.59981,0.60332,0.97642,0.84984,0.8471,0.89779,0.81837,0.44136,0.49222,0.90189,0.0063865,0.0063865,0.0063865
75,5802.38,0.59445,0.60146,0.9718,0.84919,0.84689,0.8976,0.81835,0.44141,0.49372,0.90194,0.006337,0.006337,0.006337
76,5879.54,0.58786,0.59075,0.96899,0.85157,0.8462,0.89761,0.81833,0.44124,0.4935,0.90199,0.0062875,0.0062875,0.0062875
77,5956.65,0.59298,0.60102,0.96809,0.85289,0.84527,0.89788,0.81906,0.44013,0.49212,0.90163,0.006238,0.006238,0.006238
78,6033.7,0.58513,0.5872,0.96675,0.85095,0.84509,0.89787,0.81981,0.4385,0.49045,0.90151,0.0061885,0.0061885,0.0061885
79,6110.58,0.59082,0.58616,0.96934,0.85061,0.84582,0.89887,0.82028,0.43778,0.48867,0.90115,0.006139,0.006139,0.006139
80,6187.61,0.59145,0.58724,0.96752,0.84735,0.84893,0.89919,0.82074,0.43795,0.48783,0.90126,0.0060895,0.0060895,0.0060895
81,6264.79,0.58488,0.58341,0.96484,0.84934,0.84775,0.89994,0.82171,0.43867,0.4867,0.90142,0.00604,0.00604,0.00604
82,6341.49,0.58206,0.57157,0.96266,0.86181,0.8435,0.90053,0.82177,0.43896,0.48607,0.90109,0.0059905,0.0059905,0.0059905
83,6418.37,0.5777,0.57317,0.96266,0.88635,0.82872,0.90114,0.82211,0.43947,0.48439,0.90114,0.005941,0.005941,0.005941
84,6494.99,0.57007,0.56278,0.96314,0.88456,0.83054,0.90137,0.82228,0.43924,0.48404,0.90102,0.0058915,0.0058915,0.0058915
85,6571.89,0.58161,0.57424,0.96078,0.88822,0.82927,0.90175,0.82325,0.43922,0.4837,0.9008,0.005842,0.005842,0.005842
86,6649.13,0.57779,0.56464,0.96283,0.88224,0.83232,0.90217,0.82398,0.4384,0.48192,0.90035,0.0057925,0.0057925,0.0057925
87,6725.96,0.57492,0.56667,0.96322,0.88532,0.83098,0.90172,0.82357,0.43841,0.48166,0.90028,0.005743,0.005743,0.005743
88,6803.09,0.5724,0.56116,0.96303,0.88742,0.83136,0.90158,0.8236,0.43838,0.48137,0.90007,0.0056935,0.0056935,0.0056935
89,6880.39,0.57835,0.55716,0.95982,0.90255,0.82631,0.90145,0.8238,0.43731,0.48037,0.89961,0.005644,0.005644,0.005644
90,6957.61,0.56475,0.54901,0.95436,0.9093,0.82446,0.90193,0.82427,0.43776,0.47986,0.89961,0.0055945,0.0055945,0.0055945
91,7034.41,0.57211,0.55886,0.958,0.90794,0.82578,0.90255,0.82547,0.43735,0.47949,0.89932,0.005545,0.005545,0.005545
92,7111.09,0.56788,0.55306,0.95889,0.90836,0.82553,0.90282,0.82574,0.43694,0.47914,0.89906,0.0054955,0.0054955,0.0054955
93,7187.89,0.5626,0.54905,0.95419,0.90806,0.82571,0.90298,0.82588,0.43651,0.47823,0.89867,0.005446,0.005446,0.005446
94,7264.93,0.55887,0.53343,0.9531,0.91029,0.82464,0.90335,0.82637,0.43616,0.47764,0.89838,0.0053965,0.0053965,0.0053965
95,7342.52,0.55855,0.54651,0.95542,0.91009,0.82447,0.90372,0.82728,0.43575,0.47725,0.89811,0.005347,0.005347,0.005347
96,7419.47,0.55906,0.53488,0.94969,0.91057,0.82448,0.90403,0.82759,0.43524,0.4771,0.89792,0.0052975,0.0052975,0.0052975
97,7496.78,0.55335,0.53099,0.94893,0.91143,0.82384,0.90442,0.8288,0.4353,0.47677,0.89796,0.005248,0.005248,0.005248
98,7573.82,0.55372,0.52449,0.94988,0.9104,0.82358,0.90417,0.82843,0.43528,0.47652,0.89775,0.0051985,0.0051985,0.0051985
99,7650.8,0.55394,0.5314,0.94622,0.91495,0.82165,0.90431,0.8289,0.43452,0.47649,0.89732,0.005149,0.005149,0.005149
100,7727.69,0.55781,0.53076,0.94783,0.90387,0.82825,0.9043,0.82923,0.4343,0.4771,0.89713,0.0050995,0.0050995,0.0050995
101,7804.77,0.54906,0.52648,0.9465,0.92122,0.81787,0.90447,0.82959,0.43394,0.47686,0.89698,0.00505,0.00505,0.00505
102,7881.93,0.54854,0.5221,0.94976,0.92285,0.81778,0.90463,0.82998,0.43369,0.47657,0.89686,0.0050005,0.0050005,0.0050005
103,7958.94,0.54297,0.51782,0.94466,0.92238,0.81872,0.90499,0.83058,0.4332,0.47662,0.89677,0.004951,0.004951,0.004951
104,8035.68,0.54283,0.51676,0.94276,0.92307,0.81773,0.90506,0.83067,0.4327,0.47576,0.89645,0.0049015,0.0049015,0.0049015
105,8112.71,0.54407,0.51686,0.94889,0.89617,0.8351,0.90508,0.83118,0.43247,0.47575,0.8961,0.004852,0.004852,0.004852
106,8190.07,0.54277,0.52074,0.9388,0.92647,0.81723,0.90518,0.83147,0.43154,0.47531,0.89564,0.0048025,0.0048025,0.0048025
107,8267.56,0.5403,0.51019,0.94248,0.90572,0.82827,0.90561,0.83214,0.43065,0.47444,0.89519,0.004753,0.004753,0.004753
108,8344.49,0.54277,0.51238,0.94571,0.89664,0.83475,0.90582,0.8323,0.43025,0.47431,0.89501,0.0047035,0.0047035,0.0047035
109,8421.63,0.53683,0.50713,0.93994,0.90538,0.82946,0.90607,0.83246,0.4298,0.47358,0.89483,0.004654,0.004654,0.004654
110,8499.65,0.5339,0.49708,0.94077,0.90462,0.8307,0.90623,0.83267,0.42967,0.4733,0.89467,0.0046045,0.0046045,0.0046045
111,8577.36,0.53767,0.50905,0.93991,0.90721,0.8296,0.90637,0.83331,0.42914,0.4731,0.8944,0.004555,0.004555,0.004555
112,8654.56,0.53054,0.5037,0.93683,0.90927,0.82854,0.90621,0.83357,0.42883,0.47226,0.89416,0.0045055,0.0045055,0.0045055
113,8731.5,0.52768,0.49728,0.93712,0.91154,0.82702,0.90612,0.83385,0.42853,0.47229,0.89403,0.004456,0.004456,0.004456
114,8808.52,0.53469,0.50292,0.93954,0.91293,0.82652,0.90598,0.83366,0.42859,0.47208,0.89411,0.0044065,0.0044065,0.0044065
115,8885.48,0.5333,0.50375,0.93919,0.91325,0.82659,0.90606,0.8337,0.42809,0.47158,0.89389,0.004357,0.004357,0.004357
116,8962.75,0.53132,0.49468,0.93733,0.91718,0.82552,0.90606,0.83353,0.42746,0.4707,0.89358,0.0043075,0.0043075,0.0043075
117,9040.01,0.52555,0.49207,0.93706,0.91736,0.82547,0.90594,0.83371,0.42724,0.47041,0.89354,0.004258,0.004258,0.004258
118,9117.25,0.52347,0.49052,0.93277,0.91741,0.82574,0.90578,0.83362,0.42708,0.4703,0.89335,0.0042085,0.0042085,0.0042085
119,9194.61,0.52881,0.49231,0.93648,0.92011,0.82546,0.90588,0.83359,0.42767,0.47008,0.89345,0.004159,0.004159,0.004159
120,9271.26,0.52006,0.48304,0.93176,0.91954,0.82581,0.90606,0.83359,0.42779,0.46995,0.89342,0.0041095,0.0041095,0.0041095
121,9348.26,0.52326,0.48622,0.93636,0.9026,0.83382,0.90594,0.83333,0.42746,0.46973,0.89309,0.00406,0.00406,0.00406
122,9425.12,0.52572,0.48686,0.93514,0.89511,0.83662,0.90596,0.83368,0.42723,0.46943,0.89283,0.0040105,0.0040105,0.0040105
123,9502.37,0.5162,0.48377,0.92912,0.89373,0.83736,0.90619,0.83428,0.42724,0.46912,0.89283,0.003961,0.003961,0.003961
124,9579.52,0.51367,0.4715,0.92595,0.89421,0.83812,0.9062,0.83445,0.42676,0.46833,0.89256,0.0039115,0.0039115,0.0039115
125,9656.99,0.52062,0.47448,0.93183,0.89418,0.8386,0.90625,0.83462,0.42625,0.46772,0.89234,0.003862,0.003862,0.003862
126,9734.12,0.51758,0.47433,0.92865,0.88486,0.84485,0.90639,0.83489,0.42585,0.46763,0.89218,0.0038125,0.0038125,0.0038125
127,9811.72,0.51415,0.47096,0.92862,0.89794,0.83838,0.90658,0.83519,0.42559,0.46738,0.89225,0.003763,0.003763,0.003763
128,9888.72,0.51534,0.46944,0.92475,0.90191,0.8369,0.90657,0.83547,0.42575,0.46703,0.89229,0.0037135,0.0037135,0.0037135
129,9965.42,0.51554,0.47416,0.92962,0.90417,0.8372,0.90666,0.83585,0.42531,0.46676,0.89228,0.003664,0.003664,0.003664
130,10042.3,0.51133,0.46723,0.92611,0.906,0.83854,0.90701,0.83647,0.42523,0.46609,0.89212,0.0036145,0.0036145,0.0036145
131,10119.4,0.50695,0.46464,0.92313,0.89978,0.83953,0.90713,0.83696,0.42508,0.46598,0.89206,0.003565,0.003565,0.003565
132,10196.6,0.50419,0.45788,0.92106,0.90509,0.83782,0.90715,0.8365,0.42573,0.46597,0.89228,0.0035155,0.0035155,0.0035155
133,10273.3,0.50694,0.46037,0.92664,0.90806,0.83785,0.90731,0.83695,0.42564,0.46536,0.89223,0.003466,0.003466,0.003466
134,10349.7,0.49558,0.4517,0.91789,0.90473,0.8386,0.90757,0.83725,0.42538,0.46513,0.89241,0.0034165,0.0034165,0.0034165
135,10426.2,0.50237,0.45131,0.92507,0.90344,0.84,0.90768,0.83702,0.42512,0.46525,0.89231,0.003367,0.003367,0.003367
136,10502.4,0.4995,0.45483,0.92109,0.90414,0.83968,0.90779,0.83738,0.42477,0.46504,0.89225,0.0033175,0.0033175,0.0033175
137,10578.5,0.50252,0.46146,0.92446,0.9043,0.84067,0.90776,0.8373,0.42411,0.46445,0.89181,0.003268,0.003268,0.003268
138,10654.9,0.49623,0.45404,0.92171,0.90448,0.84099,0.90777,0.8376,0.42365,0.46387,0.89162,0.0032185,0.0032185,0.0032185
139,10731.9,0.49602,0.44935,0.91959,0.90179,0.84225,0.90804,0.83843,0.42292,0.4634,0.89122,0.003169,0.003169,0.003169
140,10809,0.49416,0.44457,0.92182,0.89451,0.84691,0.90823,0.83849,0.42245,0.46315,0.89101,0.0031195,0.0031195,0.0031195
141,10885.8,0.49687,0.45057,0.91967,0.87871,0.85622,0.90825,0.83821,0.42199,0.46305,0.89073,0.00307,0.00307,0.00307
142,10962.5,0.48926,0.44016,0.9177,0.87634,0.85793,0.90842,0.83837,0.42184,0.46284,0.89081,0.0030205,0.0030205,0.0030205
143,11039.6,0.49075,0.43871,0.91755,0.87586,0.85888,0.90845,0.83834,0.4214,0.46276,0.89051,0.002971,0.002971,0.002971
144,11116.8,0.49339,0.44018,0.91935,0.87595,0.85931,0.90867,0.83874,0.42132,0.46288,0.89056,0.0029215,0.0029215,0.0029215
145,11193.6,0.49561,0.43744,0.92183,0.87488,0.85988,0.90879,0.83931,0.42107,0.46226,0.89024,0.002872,0.002872,0.002872
146,11270.5,0.48611,0.43337,0.91272,0.87419,0.861,0.90898,0.84007,0.42096,0.46184,0.89017,0.0028225,0.0028225,0.0028225
147,11347.4,0.48281,0.43002,0.91262,0.87446,0.86119,0.90925,0.83992,0.42031,0.46181,0.89006,0.002773,0.002773,0.002773
148,11424.2,0.4839,0.42563,0.9133,0.87025,0.86652,0.9092,0.83984,0.42001,0.46203,0.88984,0.0027235,0.0027235,0.0027235
149,11501.1,0.48162,0.42887,0.91582,0.87087,0.86613,0.90941,0.84027,0.41959,0.46232,0.88973,0.002674,0.002674,0.002674
150,11577.9,0.48862,0.43043,0.91689,0.87025,0.86829,0.9094,0.84032,0.41948,0.46264,0.88982,0.0026245,0.0026245,0.0026245
151,11654.8,0.48015,0.42766,0.91067,0.87171,0.86741,0.90948,0.84025,0.41945,0.46297,0.88972,0.002575,0.002575,0.002575
152,11732.1,0.47899,0.42293,0.91101,0.88124,0.859,0.90972,0.84043,0.41948,0.46307,0.88964,0.0025255,0.0025255,0.0025255
153,11809,0.47091,0.41767,0.90743,0.88041,0.85901,0.90963,0.84092,0.41882,0.46311,0.88938,0.002476,0.002476,0.002476
154,11885.9,0.48285,0.4233,0.91528,0.87562,0.86311,0.90975,0.84085,0.41854,0.464,0.88935,0.0024265,0.0024265,0.0024265
155,11962.3,0.48266,0.42108,0.91209,0.87417,0.86451,0.91,0.84166,0.41773,0.46344,0.88897,0.002377,0.002377,0.002377
156,12039.2,0.47174,0.41376,0.90566,0.88163,0.85954,0.91003,0.84199,0.41731,0.46361,0.8888,0.0023275,0.0023275,0.0023275
157,12116.2,0.47282,0.41368,0.91266,0.87915,0.86109,0.91043,0.84253,0.41725,0.46382,0.88869,0.002278,0.002278,0.002278
158,12193.2,0.4734,0.4149,0.90972,0.88088,0.85996,0.91056,0.84212,0.41792,0.46489,0.8891,0.0022285,0.0022285,0.0022285
159,12269.4,0.46821,0.40899,0.90551,0.8825,0.86006,0.91039,0.84254,0.41766,0.46552,0.88893,0.002179,0.002179,0.002179
160,12345.6,0.46216,0.40042,0.90405,0.88365,0.85965,0.91028,0.84211,0.41772,0.46588,0.88871,0.0021295,0.0021295,0.0021295
161,12422.1,0.46283,0.40335,0.90285,0.88522,0.85948,0.91037,0.84212,0.41771,0.46621,0.88863,0.00208,0.00208,0.00208
162,12498.3,0.46198,0.39791,0.90189,0.87453,0.86766,0.91042,0.84243,0.41797,0.46678,0.88858,0.0020305,0.0020305,0.0020305
163,12575.2,0.45961,0.40255,0.90288,0.87404,0.86795,0.91022,0.84205,0.41818,0.468,0.88875,0.001981,0.001981,0.001981
164,12651.9,0.46597,0.4024,0.90538,0.87407,0.86839,0.91015,0.84196,0.41828,0.4689,0.88908,0.0019315,0.0019315,0.0019315
165,12728.3,0.45978,0.40244,0.90107,0.87488,0.86877,0.91005,0.8422,0.41794,0.46981,0.88892,0.001882,0.001882,0.001882
166,12804.4,0.45824,0.39592,0.90883,0.87713,0.86812,0.90992,0.8421,0.41741,0.47098,0.88879,0.0018325,0.0018325,0.0018325
167,12880.8,0.45791,0.39583,0.90514,0.87698,0.86896,0.90981,0.84185,0.41742,0.47164,0.88889,0.001783,0.001783,0.001783
168,12957.2,0.45459,0.38902,0.90062,0.8766,0.86936,0.90969,0.84188,0.41723,0.47232,0.88878,0.0017335,0.0017335,0.0017335
169,13033.5,0.4601,0.39828,0.90312,0.87576,0.8704,0.90971,0.84194,0.41707,0.47317,0.8889,0.001684,0.001684,0.001684
170,13110.2,0.45653,0.38912,0.9019,0.87576,0.87052,0.90955,0.8419,0.41708,0.47416,0.88903,0.0016345,0.0016345,0.0016345
171,13187.3,0.45149,0.38253,0.89676,0.87389,0.87159,0.90945,0.84172,0.41694,0.47488,0.88904,0.001585,0.001585,0.001585
172,13263.6,0.45093,0.38272,0.9,0.87539,0.87165,0.90962,0.84189,0.41706,0.47598,0.88895,0.0015355,0.0015355,0.0015355
173,13339.8,0.44889,0.38343,0.89895,0.87688,0.8714,0.90971,0.84179,0.41751,0.47659,0.88912,0.001486,0.001486,0.001486
174,13416.8,0.4423,0.37636,0.89842,0.87636,0.87105,0.90973,0.84214,0.41741,0.47813,0.88908,0.0014365,0.0014365,0.0014365
175,13493.5,0.4482,0.38119,0.89687,0.87673,0.87032,0.90985,0.84231,0.41718,0.47817,0.88908,0.001387,0.001387,0.001387
176,13569.6,0.44024,0.37075,0.89155,0.87761,0.86988,0.90991,0.84248,0.41716,0.47902,0.88909,0.0013375,0.0013375,0.0013375
177,13647.8,0.44082,0.3713,0.8903,0.8766,0.87013,0.90992,0.84278,0.41695,0.47984,0.8888,0.001288,0.001288,0.001288
178,13724.6,0.4364,0.36898,0.89144,0.87592,0.87025,0.90984,0.84253,0.41672,0.48092,0.88872,0.0012385,0.0012385,0.0012385
179,13801.6,0.43959,0.37243,0.89277,0.87697,0.86958,0.90978,0.84293,0.41616,0.48198,0.88843,0.001189,0.001189,0.001189
180,13878.5,0.43934,0.36911,0.89372,0.87805,0.86916,0.90972,0.84322,0.41617,0.48282,0.8884,0.0011395,0.0011395,0.0011395
181,13957.8,0.38568,0.29032,0.86995,0.87804,0.86955,0.90971,0.8433,0.41615,0.4845,0.88827,0.00109,0.00109,0.00109
182,14034.8,0.38538,0.29045,0.87051,0.87792,0.86988,0.90967,0.84348,0.4161,0.4859,0.88832,0.0010405,0.0010405,0.0010405
183,14111.8,0.38227,0.28885,0.87214,0.88059,0.86937,0.90955,0.8432,0.41578,0.4874,0.88826,0.000991,0.000991,0.000991
184,14188.4,0.37884,0.28481,0.87021,0.88077,0.86907,0.90964,0.84348,0.4154,0.48873,0.88812,0.0009415,0.0009415,0.0009415
185,14264.9,0.37804,0.28216,0.86927,0.88284,0.86728,0.90965,0.84357,0.41501,0.48991,0.88795,0.000892,0.000892,0.000892
186,14341.3,0.37491,0.28054,0.86998,0.88513,0.86682,0.90972,0.84425,0.41441,0.49123,0.88772,0.0008425,0.0008425,0.0008425
187,14417.5,0.37304,0.27784,0.86695,0.88663,0.86671,0.90961,0.84434,0.41409,0.49183,0.8876,0.000793,0.000793,0.000793
